Transect,Date,Time,PAR,PAR_MIN,PAR_MAX,BATT,SITE,CHK
T-21,7/23/2018,2:00:56 PM,144.16,144.27,147.27,5.45,402,39
T-21,7/23/2018,2:01:16 PM,37.007,37.035,37.652,5.45,403,42
T-21,7/23/2018,2:01:37 PM,7.1066,7.1553,7.288,5.45,404,56
T-21,7/23/2018,2:01:56 PM,1.6646,1.5906,1.656,5.45,405,56
T-21,7/23/2018,2:02:15 PM,0.4283,0.4169,0.466,5.44,406,189
T-21,7/23/2018,2:02:31 PM,0.093292,0.033917,0.093561,5.44,407,97
T-21,7/23/2018,1:34:25 PM,1148.7,1114.5,1176.2,5.45,3XS ,104
T-21,7/23/2018,1:34:44 PM,639.86,631.45,646.13,5.45,301,53
T-21,7/23/2018,1:35:05 PM,174.75,173.84,174.98,5.45,302,59
T-21,7/23/2018,1:35:23 PM,50.061,49.112,53.035,5.45,303,31
T-21,7/23/2018,1:35:45 PM,13.829,13.792,13.896,5.45,304,65
T-21,7/23/2018,1:36:04 PM,3.8667,3.8484,3.8802,5.45,305,70
T-21,7/23/2018,1:36:22 PM,1.0936,1.0719,1.0938,5.45,306,53
T-21,7/23/2018,1:36:38 PM,0.3068,0.2511,0.52209,5.44,307,192
T-21,7/23/2018,1:36:58 PM,0.084098,0.081374,0.088662,5.44,308,123
T-22,8/2/2018,9:58:00 AM,225.79,225.91,228.4,5.36,1XS ,113
T-22,8/2/2018,9:58:30 AM,119.71,112.91,122.03,5.36,101,26
T-22,8/2/2018,9:58:52 AM,40.215,40.045,40.644,5.36,102,35
T-22,8/2/2018,9:59:17 AM,10.994,10.728,11.355,5.36,103,53
T-22,8/2/2018,9:59:39 AM,3.9561,3.9012,3.9564,5.36,104,70
T-22,8/2/2018,10:00:03 AM,1.1794,1.105,1.2095,5.36,105,22
T-22,8/2/2018,10:00:24 AM,0.33473,0.32265,0.36178,5.36,106,189
T-22,8/2/2018,10:00:52 AM,0.082882,0.069879,0.093661,5.36,107,102
T-22,8/2/2018,10:36:38 AM,280.39,270.17,282.82,5.36,2XS ,114
T-22,8/2/2018,10:37:31 AM,147.56,147.19,147.97,5.36,201,50
T-22,8/2/2018,10:38:11 AM,49.741,48.53,51.057,5.36,202,43
T-22,8/2/2018,10:38:48 AM,11.748,11.067,11.626,5.36,203,46
T-22,8/2/2018,10:39:10 AM,3.632,2.9859,3.5192,5.36,204,54
T-22,8/2/2018,10:39:38 AM,1.0655,0.95318,1.1007,5.36,205,91
T-22,8/2/2018,10:40:41 AM,0.10293,0.098018,0.10876,5.36,206,237
T-22,8/2/2018,10:40:59 AM,0.05268,0,0.062346,5.36,207,228
T-22,8/2/2018,11:06:42 AM,316.52,313.11,322.77,5.36,3XS ,93
T-22,8/2/2018,11:07:11 AM,180.55,175.98,178.42,5.36,301,43
T-22,8/2/2018,11:07:29 AM,66.615,63.261,68.921,5.36,302,52
T-22,8/2/2018,11:07:47 AM,23.105,22.723,33.987,5.36,303,44
T-22,8/2/2018,11:08:08 AM,6.2585,6.1995,6.3499,5.36,304,75
T-22,8/2/2018,11:08:34 AM,1.7182,1.5652,1.7912,5.36,305,48
T-22,8/2/2018,11:08:56 AM,0.61318,0.59001,0.61494,5.36,306,199
T-22,8/2/2018,11:09:25 AM,0.10018,0.089445,0.099609,5.35,307,53
T-22,8/2/2018,11:27:21 AM,318.64,314.01,342.49,5.35,4XS ,99
T-22,8/2/2018,11:27:47 AM,151.36,149.49,153.53,5.36,401,44
T-22,8/2/2018,11:28:06 AM,47.909,48.02,48.693,5.35,402,55
T-22,8/2/2018,11:28:32 AM,12.574,12.4,12.877,5.36,403,36
T-22,8/2/2018,11:28:50 AM,5.0142,4.4162,5.07,5.35,404,28
T-22,8/2/2018,11:29:20 AM,1.0393,1.0513,1.1064,5.35,405,26
T-22,8/2/2018,11:29:45 AM,0.23077,0.23069,0.2397,5.35,406,202
T-22,8/2/2018,11:30:00 AM,0.060422,0.023944,0.14228,5.35,407,21
T-23,7/23/2018,10:07:13 AM,487.24,479.67,493.81,5.47,1XS ,130
T-23,7/23/2018,10:08:01 AM,212.89,211.25,215.12,5.47,101,225
T-23,7/23/2018,10:09:04 AM,53.265,52.71,53.835,5.47,102,250
T-23,7/23/2018,10:09:47 AM,15.531,15.176,15.559,5.47,103,5
T-23,7/23/2018,10:10:17 AM,4.5999,4.4832,4.5942,5.47,104,10
T-23,7/23/2018,10:10:50 AM,1.4183,1.4052,1.4256,5.47,105,232
T-23,7/23/2018,10:11:24 AM,0.40848,0.4066,0.41561,5.47,106,136
T-23,7/23/2018,10:11:56 AM,0.11581,0.11393,0.11835,5.47,107,138
T-23,7/23/2018,10:12:24 AM,0.032004,0.030125,0.033193,5.47,108,14
T-23,7/23/2018,10:40:37 AM,335.18,333.19,338.58,5.47,2XS ,117
T-23,7/23/2018,10:41:21 AM,166.1,167.65,168.81,5.47,201,37
T-23,7/23/2018,10:41:48 AM,46.967,46.836,47.213,5.47,202,62
T-23,7/23/2018,10:42:24 AM,13.011,12.883,13.031,5.47,203,21
T-23,7/23/2018,10:42:54 AM,3.9552,3.8614,3.9626,5.47,204,64
T-23,7/23/2018,10:43:16 AM,1.1951,1.1799,1.26,5.47,205,47
T-23,7/23/2018,10:43:41 AM,0.33121,0.32818,0.33623,5.47,206,179
T-23,7/23/2018,10:44:06 AM,0.09996,0.097467,0.099768,5.47,207,128
T-23,7/23/2018,11:07:09 AM,292.27,289.75,296.64,5.47,3XS ,135
T-23,7/23/2018,11:07:43 AM,161.08,156.89,160.66,5.47,301,45
T-23,7/23/2018,11:08:09 AM,48.581,48.024,48.97,5.47,302,60
T-23,7/23/2018,11:08:36 AM,14.356,14.324,14.535,5.47,303,42
T-23,7/23/2018,11:08:53 AM,4.5274,4.0804,4.3955,5.47,304,57
T-23,7/23/2018,11:09:18 AM,1.6044,1.484,1.5972,5.46,305,53
T-23,7/23/2018,11:09:36 AM,0.4632,0.46044,0.46792,5.46,306,205
T-23,7/23/2018,11:09:58 AM,0.13805,0.13077,0.13729,5.46,307,208
T-23,7/23/2018,11:10:16 AM,0.03798,0.032764,0.042928,5.46,308,93
T-23,7/23/2018,11:33:59 AM,355.49,352.08,356.72,5.47,4XS ,127
T-23,7/23/2018,11:34:23 AM,169.01,168.78,171.12,5.46,401,38
T-23,7/23/2018,11:34:48 AM,49.57,49.43,49.732,5.46,402,59
T-23,7/23/2018,11:35:18 AM,14.978,14.906,15.019,5.46,403,55
T-23,7/23/2018,11:35:58 AM,3.9313,3.9348,3.9546,5.46,404,71
T-23,7/23/2018,11:36:20 AM,1.1535,1.1461,1.1635,5.45,405,34
T-23,7/23/2018,11:36:42 AM,0.35248,0.35363,0.36571,5.45,406,205
T-23,7/23/2018,11:37:14 AM,0.059314,0.059813,0.063073,5.45,407,91
