Transect,Date,Time,PAR,PAR_MIN,PAR_MAX,BATT,SITE,CHK
T-13,9/18/19,9:31:30 AM,368.98,365.59,373.7,5.7,5XS ,140
T-13,9/18/19,9:32:09 AM,183.04,181.81,184.23,5.69,501,54
T-13,9/18/19,9:32:25 AM,77.925,77.149,78.34,5.69,502,82
T-13,9/18/19,9:32:40 AM,32.208,31.561,32.913,5.69,503,51
T-13,9/18/19,9:33:06 AM,11.451,11.322,11.496,5.69,504,50
T-13,9/18/19,9:33:46 AM,4.3712,4.3344,4.4152,5.69,505,67
T-13,9/18/19,9:34:05 AM,1.9,1.8873,1.9108,5.68,506,70
T-13,9/18/19,9:34:22 AM,0.84204,0.83341,0.85662,5.68,507,224
T-13,9/18/19,9:34:42 AM,0.35894,0.35779,0.36105,5.68,508,231
T-19,9/18/19,10:26:05 AM,774.43,730.04,802.71,5.7,1XS ,109
T-19,9/18/19,10:26:27 AM,435.26,423.92,443.31,5.69,101,48
T-19,9/18/19,10:26:48 AM,155.61,149.93,158.75,5.69,102,69
T-19,9/18/19,10:27:04 AM,49.175,48.503,49.629,5.69,103,70
T-19,9/18/19,10:27:23 AM,17.264,16.946,25.639,5.69,104,69
T-19,9/18/19,10:27:41 AM,5.3848,5.371,5.4893,5.69,105,74
T-19,9/18/19,10:27:57 AM,1.98,1.953,2.2184,5.69,106,64
T-19,9/18/19,10:28:10 AM,0.74182,0.73058,0.75685,5.69,107,223
T-19,9/18/19,10:28:25 AM,0.28141,0.27394,0.28794,5.69,108,227
T-19,9/18/19,10:28:40 AM,0.10728,0.10421,0.11495,5.69,109,202
T-19,9/18/19,10:29:41 AM,0.046979,0.043411,0.047822,5.68,110,94
T-19,9/18/19,10:41:55 AM,872.83,816.97,925.54,5.69,2XS ,147
T-19,9/18/19,10:42:21 AM,509.63,507.98,529.16,5.69,201,60
T-19,9/18/19,10:42:42 AM,151.4,150.9,154.16,5.69,202,34
T-19,9/18/19,10:43:03 AM,47.862,47.948,49.355,5.69,203,77
T-19,9/18/19,10:43:23 AM,16.772,16.682,17.629,5.68,204,67
T-19,9/18/19,10:43:36 AM,5.8147,5.7898,5.8375,5.68,205,92
T-19,9/18/19,10:43:49 AM,2.1286,2.1233,2.1328,5.68,206,55
T-19,9/18/19,10:44:02 AM,0.76071,0.75027,0.92882,5.68,207,217
T-19,9/18/19,10:44:17 AM,0.27545,0.27004,0.4064,5.68,208,204
T-19,9/18/19,10:44:34 AM,0.10169,0.10108,0.1028,5.68,209,194
T-19,9/18/19,10:44:50 AM,0.039131,0.033569,0.055433,5.67,210,89
T-19,9/18/19,10:57:50 AM,847.71,810.49,887.34,5.69,3XS ,144
T-19,9/18/19,10:58:10 AM,508.5,486.61,519.23,5.69,301,53
T-19,9/18/19,10:58:32 AM,139.92,139.02,147.03,5.69,302,51
T-19,9/18/19,10:58:47 AM,41.24,39.833,42.548,5.69,303,66
T-19,9/18/19,10:59:01 AM,12.495,12.381,12.523,5.68,304,48
T-19,9/18/19,10:59:13 AM,3.9726,3.8988,7.4868,5.68,305,100
T-19,9/18/19,10:59:25 AM,1.2611,1.2345,1.28,5.68,306,47
T-19,9/18/19,10:59:40 AM,0.40839,0.40563,0.41023,5.68,307,206
T-19,9/18/19,10:59:54 AM,0.132,0.12697,0.46854,5.68,308,219
T-19,9/18/19,11:00:10 AM,0.043162,0.041244,0.04508,5.68,309,79
T-19,9/18/19,11:10:15 AM,1023.2,997.86,1108.3,5.69,4XS ,117
T-19,9/18/19,11:10:43 AM,535.82,520.34,546.54,5.69,401,48
T-19,9/18/19,11:11:04 AM,180.96,177.5,179.57,5.68,402,60
T-19,9/18/19,11:11:28 AM,62.409,62.235,62.477,5.68,403,61
T-19,9/18/19,11:11:46 AM,21.932,21.715,22.101,5.68,404,38
T-19,9/18/19,11:12:03 AM,7.4976,7.4714,7.5518,5.67,405,77
T-19,9/18/19,11:12:16 AM,2.5683,2.5583,2.5787,5.67,406,77
T-19,9/18/19,11:12:50 AM,0.97195,0.94487,0.96424,5.67,407,235
T-19,9/18/19,11:13:23 AM,0.33181,0.33116,0.3348,5.67,408,199
T-19,9/18/19,11:13:43 AM,0.097875,0.096034,0.09987,5.67,409,126
T-19,9/18/19,11:24:02 AM,1128,1086,1150.1,5.69,5XS ,94
T-19,9/18/19,11:24:30 AM,642.64,631.93,656.79,5.68,501,65
T-19,9/18/19,11:25:03 AM,174.16,173.73,175.06,5.67,502,50
T-19,9/18/19,11:25:20 AM,51.199,50.889,51.366,5.67,503,69
T-19,9/18/19,11:25:32 AM,15.539,15.42,15.716,5.67,504,54
T-19,9/18/19,11:25:44 AM,4.7433,4.6687,4.7521,5.67,505,75
T-19,9/18/19,11:25:57 AM,1.539,1.5342,1.543,5.67,506,57
T-19,9/18/19,11:26:11 AM,0.47808,0.40267,0.49549,5.67,507,226
T-19,9/18/19,11:26:25 AM,0.14641,0.11384,0.16332,5.67,508,204
T-19,9/18/19,11:26:40 AM,0.040274,0.037129,0.040006,5.66,509,92
T-23,9/18/19,12:27:16 PM,825.46,637.04,895.85,5.69,1XS ,145
T-23,9/18/19,12:27:40 PM,689.24,678.1,697.95,5.69,101,77
T-23,9/18/19,12:28:02 PM,218.95,216.15,289.33,5.69,102,57
T-23,9/18/19,12:28:23 PM,75.253,73.531,74.653,5.68,103,63
T-23,9/18/19,12:28:38 PM,24.909,24.566,46.507,5.69,104,76
T-23,9/18/19,12:28:55 PM,8.6345,8.5348,8.6523,5.68,105,86
T-23,9/18/19,12:29:10 PM,2.6956,2.6767,2.7041,5.68,106,72
T-23,9/18/19,12:29:34 PM,0.95228,0.94914,0.95527,5.68,107,236
T-23,9/18/19,12:30:08 PM,0.31927,0.29898,0.36342,5.68,108,228
T-23,9/18/19,12:30:23 PM,0.083877,0.04621,0.24912,5.68,109,47
T-23,9/18/19,12:42:52 PM,1246.7,1266.8,1302.2,5.64,2XS ,108
T-23,9/18/19,12:43:20 PM,864.18,859.43,886.66,5.64,201,72
T-23,9/18/19,12:43:41 PM,306.64,306.9,311.27,5.64,202,39
T-23,9/18/19,12:44:02 PM,77.47,77.848,78.454,5.64,203,76
T-23,9/18/19,12:44:17 PM,22.815,22.59,28.857,5.64,204,64
T-23,9/18/19,12:44:33 PM,7.2917,7.1144,7.3846,5.63,205,68
T-23,9/18/19,12:44:49 PM,2.4542,2.4408,2.4637,5.63,206,64
T-23,9/18/19,12:45:06 PM,0.78957,0.77423,0.79091,5.63,207,233
T-23,9/18/19,12:45:23 PM,0.24087,0.23799,0.24375,5.63,208,222
T-23,9/18/19,12:45:37 PM,0.083915,0.077088,0.25736,5.63,209,76
T-23,9/18/19,12:57:24 PM,1240,1175,1243.8,5.66,3XS ,105
T-23,9/18/19,12:57:41 PM,789.19,789.49,863.94,5.66,301,94
T-23,9/18/19,12:57:55 PM,309.53,307.9,386.32,5.65,302,61
T-23,9/18/19,12:58:17 PM,104.85,104.64,105.02,5.65,303,43
T-23,9/18/19,12:58:40 PM,31.439,31.107,31.539,5.65,304,54
T-23,9/18/19,12:58:58 PM,9.2941,9.2377,9.3116,5.65,305,86
T-23,9/18/19,12:59:15 PM,2.8369,2.7864,2.9549,5.65,306,93
T-23,9/18/19,12:59:31 PM,0.83934,0.84283,1.745,5.64,307,174
T-23,9/18/19,12:59:53 PM,0.28109,0.27937,0.28167,5.64,308,232
T-23,9/18/19,1:00:05 PM,0.077112,0.056706,0.29087,5.64,309,55
T-23,9/18/19,1:10:16 PM,1277.3,1245.1,1303.1,5.66,4XS ,98
T-23,9/18/19,1:10:46 PM,621.46,616.9,624.99,5.65,401,59
T-23,9/18/19,1:10:59 PM,140.58,139.42,290.27,5.65,402,52
T-23,9/18/19,1:11:16 PM,30.038,29.564,30.285,5.65,403,49
T-23,9/18/19,1:11:32 PM,6.5468,6.4773,6.6547,5.65,404,76
T-23,9/18/19,1:11:52 PM,1.689,1.6805,1.6947,5.65,405,68
T-23,9/18/19,1:12:05 PM,0.44408,0.42736,1.5322,5.65,406,150
T-23,9/18/19,1:12:19 PM,0.11656,0.109,0.12032,5.65,407,187
T-23,9/18/19,1:12:30 PM,0.039385,0.026536,0.12339,5.65,408,54
T-23,9/18/19,1:24:24 PM,306.22,302.57,310.6,5.67,5XS ,104
T-23,9/18/19,1:24:37 PM,184.85,207.38,310.33,5.66,501,50
T-23,9/18/19,1:24:52 PM,53.028,51.136,138.33,5.66,502,46
T-23,9/18/19,1:25:10 PM,16.676,16.337,17.213,5.66,503,52
T-23,9/18/19,1:25:23 PM,4.3679,4.2952,4.5006,5.66,504,65
T-23,9/18/19,1:25:39 PM,1.1912,1.1665,1.2618,5.65,505,58
T-23,9/18/19,1:25:50 PM,0.29912,0.25359,1.0184,5.65,506,160
T-23,9/18/19,1:26:02 PM,0.070595,0.12568,0.34968,5.65,507,17
